"Timestamp","FCU-00-12  PIR Log","FCU-00-12  Enable Log","FCU-00-12  Status Log"
"18/09/2019 11:10:39 AM","1.00","0.00","0.00"
"18/09/2019 11:10:30 AM","1.00","0.00","1.00"
"17/09/2019 6:06:03 PM","1.00","1.00","1.00"
"17/09/2019 6:06:00 PM","1.00","1.00","0.00"
"17/09/2019 6:00:08 PM","1.00","0.00","0.00"
"17/09/2019 6:00:00 PM","1.00","0.00","1.00"
"17/09/2019 1:45:06 AM","1.00","1.00","1.00"
"16/09/2019 6:06:03 PM","1.00","1.00","1.00"
"16/09/2019 6:06:00 PM","1.00","1.00","0.00"
"16/09/2019 6:00:02 PM","1.00","0.00","0.00"
"16/09/2019 6:00:00 PM","1.00","0.00","1.00"
"13/09/2019 6:06:03 PM","1.00","1.00","1.00"
"13/09/2019 6:06:00 PM","1.00","1.00","0.00"
"13/09/2019 6:00:02 PM","1.00","0.00","0.00"
"13/09/2019 6:00:00 PM","1.00","0.00","1.00"
"13/09/2019 5:59:43 PM","1.00","1.00","1.00"
"13/09/2019 5:59:40 PM","1.00","1.00","0.00"
"13/09/2019 5:53:32 PM","1.00","0.00","0.00"
"13/09/2019 5:53:30 PM","1.00","0.00","1.00"
"13/09/2019 5:33:03 PM","1.00","1.00","1.00"
"13/09/2019 5:33:00 PM","1.00","1.00","0.00"
"13/09/2019 4:44:32 PM","1.00","0.00","0.00"
"13/09/2019 4:44:30 PM","1.00","0.00","1.00"
"13/09/2019 3:51:03 PM","1.00","1.00","1.00"
"13/09/2019 3:51:00 PM","1.00","1.00","0.00"
"13/09/2019 11:03:59 AM","1.00","0.00","0.00"
"13/09/2019 11:03:50 AM","1.00","0.00","1.00"
"12/09/2019 6:06:03 PM","1.00","1.00","1.00"
"12/09/2019 6:06:00 PM","1.00","1.00","0.00"
"12/09/2019 6:00:02 PM","1.00","0.00","0.00"
"12/09/2019 6:00:00 PM","1.00","0.00","1.00"
"11/09/2019 6:06:03 PM","1.00","1.00","1.00"
"11/09/2019 6:06:00 PM","1.00","1.00","0.00"
"11/09/2019 6:00:02 PM","1.00","0.00","0.00"
"11/09/2019 6:00:00 PM","1.00","0.00","1.00"
"11/09/2019 3:18:53 PM","1.00","1.00","1.00"
"11/09/2019 3:18:50 PM","1.00","1.00","0.00"
"11/09/2019 3:14:28 PM","1.00","0.00","0.00"
"11/09/2019 3:14:20 PM","1.00","0.00","1.00"
"11/09/2019 2:25:03 PM","1.00","1.00","1.00"
"11/09/2019 2:25:00 PM","1.00","1.00","0.00"
"11/09/2019 1:57:32 PM","1.00","0.00","0.00"
"11/09/2019 1:57:30 PM","1.00","0.00","1.00"
"11/09/2019 1:42:23 PM","1.00","1.00","1.00"
"11/09/2019 1:42:20 PM","1.00","1.00","0.00"
"11/09/2019 10:55:42 AM","1.00","0.00","0.00"
"11/09/2019 10:55:40 AM","1.00","0.00","1.00"
"10/09/2019 6:06:03 PM","1.00","1.00","1.00"
"10/09/2019 6:06:00 PM","1.00","1.00","0.00"
"10/09/2019 6:00:07 PM","1.00","0.00","0.00"
"10/09/2019 6:00:00 PM","1.00","0.00","1.00"
"9/09/2019 6:06:03 PM","1.00","1.00","1.00"
"9/09/2019 6:06:00 PM","1.00","1.00","0.00"
"9/09/2019 6:00:02 PM","1.00","0.00","0.00"
"9/09/2019 6:00:00 PM","1.00","0.00","1.00"
"6/09/2019 6:06:03 PM","1.00","1.00","1.00"
"6/09/2019 6:06:00 PM","1.00","1.00","0.00"
"6/09/2019 6:00:09 PM","1.00","0.00","0.00"
"6/09/2019 6:00:00 PM","1.00","0.00","1.00"
"6/09/2019 12:46:13 PM","1.00","1.00","1.00"
"6/09/2019 12:46:10 PM","1.00","1.00","0.00"
"6/09/2019 12:39:22 PM","1.00","0.00","0.00"
"6/09/2019 12:39:20 PM","1.00","0.00","1.00"
"6/09/2019 11:59:13 AM","1.00","1.00","1.00"
"6/09/2019 11:59:10 AM","1.00","1.00","0.00"
"6/09/2019 11:40:08 AM","1.00","0.00","0.00"
"6/09/2019 11:40:00 AM","1.00","0.00","1.00"
"5/09/2019 6:06:03 PM","1.00","1.00","1.00"
"5/09/2019 6:06:00 PM","1.00","1.00","0.00"
"5/09/2019 6:00:02 PM","1.00","0.00","0.00"
"5/09/2019 6:00:00 PM","1.00","0.00","1.00"
"5/09/2019 5:47:53 PM","1.00","1.00","1.00"
"5/09/2019 5:47:50 PM","1.00","1.00","0.00"
"5/09/2019 5:36:02 PM","1.00","0.00","0.00"
"5/09/2019 5:36:00 PM","1.00","0.00","1.00"
"5/09/2019 5:32:33 PM","1.00","1.00","1.00"
"5/09/2019 5:32:30 PM","1.00","1.00","0.00"
"5/09/2019 5:24:02 PM","1.00","0.00","0.00"
"5/09/2019 5:24:00 PM","1.00","0.00","1.00"
"5/09/2019 5:16:23 PM","1.00","1.00","1.00"
"5/09/2019 5:16:20 PM","1.00","1.00","0.00"
"5/09/2019 5:04:04 PM","1.00","0.00","0.00"
"5/09/2019 5:04:00 PM","1.00","0.00","1.00"
"5/09/2019 4:37:03 PM","1.00","1.00","1.00"
"5/09/2019 4:37:00 PM","1.00","1.00","0.00"
"5/09/2019 4:22:22 PM","1.00","0.00","0.00"
"5/09/2019 4:22:20 PM","1.00","0.00","1.00"
"5/09/2019 4:13:43 PM","1.00","1.00","1.00"
"5/09/2019 4:13:40 PM","1.00","1.00","0.00"
"5/09/2019 3:29:23 PM","1.00","0.00","0.00"
"5/09/2019 3:29:20 PM","1.00","0.00","1.00"
"5/09/2019 2:51:33 PM","1.00","1.00","1.00"
"5/09/2019 2:51:30 PM","1.00","1.00","0.00"
"5/09/2019 11:06:33 AM","1.00","0.00","0.00"
"5/09/2019 11:06:30 AM","1.00","0.00","1.00"
"5/09/2019 10:56:39 AM","1.00","1.00","1.00"
"5/09/2019 10:56:30 AM","1.00","1.00","0.00"
"5/09/2019 10:54:22 AM","1.00","0.00","0.00"
"5/09/2019 10:54:20 AM","1.00","0.00","1.00"
"4/09/2019 6:06:03 PM","1.00","1.00","1.00"
"4/09/2019 6:06:00 PM","1.00","1.00","0.00"
"4/09/2019 6:00:02 PM","1.00","0.00","0.00"
"4/09/2019 6:00:00 PM","1.00","0.00","1.00"
"4/09/2019 5:07:03 PM","1.00","1.00","1.00"
"4/09/2019 5:07:00 PM","1.00","1.00","0.00"
"4/09/2019 12:52:52 PM","1.00","0.00","0.00"
"4/09/2019 12:52:50 PM","1.00","0.00","1.00"
"3/09/2019 6:06:03 PM","1.00","1.00","1.00"
"3/09/2019 6:06:00 PM","1.00","1.00","0.00"
"3/09/2019 6:00:06 PM","1.00","0.00","0.00"
"3/09/2019 6:00:00 PM","1.00","0.00","1.00"
"3/09/2019 5:16:03 PM","1.00","1.00","1.00"
"3/09/2019 5:16:00 PM","1.00","1.00","0.00"
"3/09/2019 9:33:03 AM","1.00","0.00","0.00"
"3/09/2019 9:33:00 AM","1.00","0.00","1.00"
"2/09/2019 6:06:03 PM","1.00","1.00","1.00"
"2/09/2019 6:06:00 PM","1.00","1.00","0.00"
"2/09/2019 6:00:08 PM","1.00","0.00","0.00"
"2/09/2019 6:00:00 PM","1.00","0.00","1.00"
"2/09/2019 3:25:53 PM","1.00","1.00","1.00"
"2/09/2019 3:25:50 PM","1.00","1.00","0.00"
"2/09/2019 1:25:33 PM","1.00","0.00","0.00"
"2/09/2019 1:25:30 PM","1.00","0.00","1.00"
"2/09/2019 12:11:03 PM","1.00","1.00","1.00"
"2/09/2019 12:11:00 PM","1.00","1.00","0.00"
"2/09/2019 11:28:42 AM","1.00","0.00","0.00"
"2/09/2019 11:28:40 AM","1.00","0.00","1.00"
"2/09/2019 11:18:53 AM","1.00","1.00","1.00"
"2/09/2019 11:18:50 AM","1.00","1.00","0.00"
"2/09/2019 11:01:59 AM","1.00","0.00","0.00"
"2/09/2019 11:01:50 AM","1.00","0.00","1.00"
"2/09/2019 1:45:08 AM","1.00","1.00","1.00"
"30/08/2019 6:06:03 PM","1.00","1.00","1.00"
"30/08/2019 6:06:00 PM","1.00","1.00","0.00"
"30/08/2019 6:00:02 PM","1.00","0.00","0.00"
"30/08/2019 6:00:00 PM","1.00","0.00","1.00"
"29/08/2019 6:06:03 PM","1.00","1.00","1.00"
"29/08/2019 6:06:00 PM","1.00","1.00","0.00"
"29/08/2019 6:00:08 PM","1.00","0.00","0.00"
"29/08/2019 6:00:00 PM","1.00","0.00","1.00"
"28/08/2019 6:06:03 PM","1.00","1.00","1.00"
"28/08/2019 6:06:00 PM","1.00","1.00","0.00"
"28/08/2019 6:00:02 PM","1.00","0.00","0.00"
"28/08/2019 6:00:00 PM","1.00","0.00","1.00"
"27/08/2019 6:06:03 PM","1.00","1.00","1.00"
"27/08/2019 6:06:00 PM","1.00","1.00","0.00"
"27/08/2019 6:00:02 PM","1.00","0.00","0.00"
"27/08/2019 6:00:00 PM","1.00","0.00","1.00"
"26/08/2019 6:06:03 PM","1.00","1.00","1.00"
"26/08/2019 6:06:00 PM","1.00","1.00","0.00"
"26/08/2019 6:00:02 PM","1.00","0.00","0.00"
"26/08/2019 6:00:00 PM","1.00","0.00","1.00"
"24/08/2019 1:45:09 AM","1.00","1.00","1.00"
"23/08/2019 6:06:03 PM","1.00","1.00","1.00"
"23/08/2019 6:06:00 PM","1.00","1.00","0.00"
"23/08/2019 6:00:04 PM","1.00","0.00","0.00"
"23/08/2019 6:00:00 PM","1.00","0.00","1.00"
"22/08/2019 6:06:03 PM","1.00","1.00","1.00"
"22/08/2019 6:06:00 PM","1.00","1.00","0.00"
"22/08/2019 6:00:30 PM","1.00","0.00","0.00"
"22/08/2019 6:00:00 PM","1.00","0.00","1.00"
"22/08/2019 1:45:07 AM","1.00","1.00","1.00"
"21/08/2019 6:06:03 PM","1.00","1.00","1.00"
"21/08/2019 6:06:00 PM","1.00","1.00","0.00"
"21/08/2019 6:00:36 PM","1.00","0.00","0.00"
"21/08/2019 6:00:00 PM","1.00","0.00","1.00"
"20/08/2019 6:06:03 PM","1.00","1.00","1.00"
"20/08/2019 6:06:00 PM","1.00","1.00","0.00"
"20/08/2019 6:00:02 PM","1.00","0.00","0.00"
"20/08/2019 6:00:00 PM","1.00","0.00","1.00"
"19/08/2019 6:06:03 PM","1.00","1.00","1.00"
"19/08/2019 6:06:00 PM","1.00","1.00","0.00"
"19/08/2019 6:00:02 PM","1.00","0.00","0.00"
"19/08/2019 6:00:00 PM","1.00","0.00","1.00"
"16/08/2019 6:06:03 PM","1.00","1.00","1.00"
"16/08/2019 6:06:00 PM","1.00","1.00","0.00"
"16/08/2019 6:00:02 PM","1.00","0.00","0.00"
"16/08/2019 6:00:00 PM","1.00","0.00","1.00"
"15/08/2019 6:06:03 PM","1.00","1.00","1.00"
"15/08/2019 6:06:00 PM","1.00","1.00","0.00"
"15/08/2019 6:00:02 PM","1.00","0.00","0.00"
"15/08/2019 6:00:00 PM","1.00","0.00","1.00"
"14/08/2019 6:06:03 PM","1.00","1.00","1.00"
"14/08/2019 6:06:00 PM","1.00","1.00","0.00"
"14/08/2019 6:00:03 PM","1.00","0.00","0.00"
"14/08/2019 6:00:00 PM","1.00","0.00","1.00"
"14/08/2019 2:00:23 PM","1.00","1.00","1.00"
"14/08/2019 2:00:20 PM","1.00","1.00","0.00"
"14/08/2019 1:35:42 PM","1.00","0.00","0.00"
"14/08/2019 1:35:40 PM","1.00","0.00","1.00"
"14/08/2019 12:21:13 PM","1.00","1.00","1.00"
"14/08/2019 12:21:10 PM","1.00","1.00","0.00"
"14/08/2019 11:51:12 AM","1.00","0.00","0.00"
"14/08/2019 11:51:10 AM","1.00","0.00","1.00"
"14/08/2019 11:40:03 AM","1.00","1.00","1.00"
"14/08/2019 11:40:00 AM","1.00","1.00","0.00"
"14/08/2019 11:28:53 AM","1.00","0.00","0.00"
"14/08/2019 11:28:50 AM","1.00","0.00","1.00"
"13/08/2019 6:06:03 PM","1.00","1.00","1.00"
"13/08/2019 6:06:00 PM","1.00","1.00","0.00"
"13/08/2019 6:00:07 PM","1.00","0.00","0.00"
"13/08/2019 6:00:00 PM","1.00","0.00","1.00"
"12/08/2019 6:06:03 PM","1.00","1.00","1.00"
"12/08/2019 6:06:00 PM","1.00","1.00","0.00"
"12/08/2019 6:00:02 PM","1.00","0.00","0.00"
"12/08/2019 6:00:00 PM","1.00","0.00","1.00"
"10/08/2019 3:09:13 PM","1.00","1.00","1.00"
"10/08/2019 3:09:10 PM","1.00","1.00","0.00"
"10/08/2019 3:03:33 PM","1.00","0.00","0.00"
"10/08/2019 3:03:23 PM","1.00","0.00","1.00"
"10/08/2019 3:03:20 PM","1.00","0.00","1.00"
"10/08/2019 3:03:14 PM","1.00","1.00","1.00"
"10/08/2019 3:03:12 PM","1.00","1.00","1.00"
"9/08/2019 6:06:10 PM","1.00","1.00","1.00"
"9/08/2019 6:06:07 PM","1.00","1.00","0.00"
"9/08/2019 6:00:12 PM","1.00","0.00","0.00"
"9/08/2019 6:00:07 PM","1.00","0.00","1.00"
"8/08/2019 6:06:10 PM","1.00","1.00","1.00"
"8/08/2019 6:06:07 PM","1.00","1.00","0.00"
"8/08/2019 6:00:20 PM","1.00","0.00","0.00"
"8/08/2019 6:00:07 PM","1.00","0.00","1.00"
"7/08/2019 6:06:10 PM","1.00","1.00","1.00"
"7/08/2019 6:06:07 PM","1.00","1.00","0.00"
"7/08/2019 6:00:15 PM","1.00","0.00","0.00"
"7/08/2019 6:00:07 PM","1.00","0.00","1.00"
"6/08/2019 6:06:10 PM","1.00","1.00","1.00"
"6/08/2019 6:06:07 PM","1.00","1.00","0.00"
"6/08/2019 6:00:09 PM","1.00","0.00","0.00"
"6/08/2019 6:00:07 PM","1.00","0.00","1.00"
"5/08/2019 6:06:10 PM","1.00","1.00","1.00"
"5/08/2019 6:06:07 PM","1.00","1.00","0.00"
"5/08/2019 6:00:13 PM","1.00","0.00","0.00"
"5/08/2019 6:00:07 PM","1.00","0.00","1.00"
"5/08/2019 4:08:50 PM","1.00","1.00","1.00"
"5/08/2019 4:08:47 PM","1.00","1.00","0.00"
"5/08/2019 2:58:44 PM","1.00","0.00","0.00"
"5/08/2019 2:58:37 PM","1.00","0.00","1.00"
"5/08/2019 1:07:30 PM","1.00","1.00","1.00"
"5/08/2019 1:07:27 PM","1.00","1.00","0.00"
"5/08/2019 11:17:40 AM","1.00","0.00","0.00"
"5/08/2019 11:17:37 AM","1.00","0.00","1.00"
"5/08/2019 10:55:10 AM","1.00","1.00","1.00"
"5/08/2019 10:55:07 AM","1.00","1.00","0.00"
"5/08/2019 10:45:55 AM","1.00","0.00","0.00"
"5/08/2019 10:45:47 AM","1.00","0.00","1.00"
"5/08/2019 10:17:30 AM","1.00","1.00","1.00"
"5/08/2019 10:17:27 AM","1.00","1.00","0.00"
"5/08/2019 10:07:44 AM","1.00","0.00","0.00"
"5/08/2019 10:07:37 AM","1.00","0.00","1.00"
"5/08/2019 12:06:10 AM","1.00","1.00","1.00"
"5/08/2019 12:06:07 AM","1.00","1.00","0.00"
"5/08/2019 12:00:11 AM","1.00","0.00","0.00"
"5/08/2019 12:00:07 AM","1.00","0.00","1.00"
"2/08/2019 6:06:10 PM","1.00","1.00","1.00"
"2/08/2019 6:06:07 PM","1.00","1.00","0.00"
"2/08/2019 6:00:10 PM","1.00","0.00","0.00"
"2/08/2019 6:00:07 PM","1.00","0.00","1.00"
"2/08/2019 11:48:40 AM","1.00","1.00","1.00"
"2/08/2019 11:48:37 AM","1.00","1.00","0.00"
"2/08/2019 11:42:10 AM","1.00","0.00","0.00"
"2/08/2019 11:42:07 AM","1.00","0.00","1.00"
"1/08/2019 6:06:10 PM","1.00","1.00","1.00"
"1/08/2019 6:06:07 PM","1.00","1.00","0.00"
"1/08/2019 6:00:09 PM","1.00","0.00","0.00"
"1/08/2019 6:00:07 PM","1.00","0.00","1.00"
"1/08/2019 1:37:20 PM","1.00","1.00","1.00"
"1/08/2019 1:37:17 PM","1.00","1.00","0.00"
"1/08/2019 1:00:49 PM","1.00","0.00","0.00"
"1/08/2019 1:00:47 PM","1.00","0.00","1.00"
"1/08/2019 12:25:10 PM","1.00","1.00","1.00"
"1/08/2019 12:25:07 PM","1.00","1.00","0.00"
"1/08/2019 12:06:09 PM","1.00","0.00","0.00"
"1/08/2019 12:06:07 PM","1.00","0.00","1.00"
"31/07/2019 6:06:10 PM","1.00","1.00","1.00"
"31/07/2019 6:06:07 PM","1.00","1.00","0.00"
"31/07/2019 6:00:09 PM","1.00","0.00","0.00"
"31/07/2019 6:00:07 PM","1.00","0.00","1.00"
"30/07/2019 6:06:10 PM","1.00","1.00","1.00"
"30/07/2019 6:06:07 PM","1.00","1.00","0.00"
"30/07/2019 6:00:09 PM","1.00","0.00","0.00"
"30/07/2019 6:00:07 PM","1.00","0.00","1.00"
"30/07/2019 1:44:51 AM","1.00","1.00","1.00"
"29/07/2019 6:06:10 PM","1.00","1.00","1.00"
"29/07/2019 6:06:07 PM","1.00","1.00","0.00"
"29/07/2019 6:00:10 PM","1.00","0.00","0.00"
"29/07/2019 6:00:07 PM","1.00","0.00","1.00"
"29/07/2019 2:36:00 PM","1.00","1.00","1.00"
"29/07/2019 2:35:57 PM","1.00","1.00","0.00"
"29/07/2019 1:11:30 PM","1.00","0.00","0.00"
"29/07/2019 1:11:27 PM","1.00","0.00","1.00"
"29/07/2019 11:44:10 AM","1.00","1.00","1.00"
"29/07/2019 11:44:07 AM","1.00","1.00","0.00"
"29/07/2019 11:36:19 AM","1.00","0.00","0.00"
"29/07/2019 11:36:17 AM","1.00","0.00","1.00"
"29/07/2019 11:28:10 AM","1.00","1.00","1.00"
"29/07/2019 11:28:07 AM","1.00","1.00","0.00"
"29/07/2019 11:19:40 AM","1.00","0.00","0.00"
"29/07/2019 11:19:37 AM","1.00","0.00","1.00"
"26/07/2019 6:06:10 PM","1.00","1.00","1.00"
"26/07/2019 6:06:07 PM","1.00","1.00","0.00"
"26/07/2019 6:00:09 PM","1.00","0.00","0.00"
"26/07/2019 6:00:07 PM","1.00","0.00","1.00"
"26/07/2019 3:31:50 PM","1.00","1.00","1.00"
"26/07/2019 3:31:47 PM","1.00","1.00","0.00"
"26/07/2019 2:44:50 PM","1.00","0.00","0.00"
"26/07/2019 2:44:47 PM","1.00","0.00","1.00"
"26/07/2019 1:59:30 PM","1.00","1.00","1.00"
"26/07/2019 1:59:27 PM","1.00","1.00","0.00"
"26/07/2019 1:26:09 PM","1.00","0.00","0.00"
"26/07/2019 1:26:07 PM","1.00","0.00","1.00"
"26/07/2019 12:59:40 PM","1.00","1.00","1.00"
"26/07/2019 12:59:37 PM","1.00","1.00","0.00"
"26/07/2019 12:54:59 PM","1.00","0.00","0.00"
"26/07/2019 12:54:57 PM","1.00","0.00","1.00"
"26/07/2019 12:52:20 PM","1.00","1.00","1.00"
"26/07/2019 12:52:17 PM","1.00","1.00","0.00"
"26/07/2019 12:14:59 PM","1.00","0.00","0.00"
"26/07/2019 12:14:57 PM","1.00","0.00","1.00"
"26/07/2019 11:58:40 AM","1.00","1.00","1.00"
"26/07/2019 11:58:37 AM","1.00","1.00","0.00"
"26/07/2019 11:51:59 AM","1.00","0.00","0.00"
"26/07/2019 11:51:57 AM","1.00","0.00","1.00"
"25/07/2019 6:06:10 PM","1.00","1.00","1.00"
"25/07/2019 6:06:07 PM","1.00","1.00","0.00"
"25/07/2019 6:00:10 PM","1.00","0.00","0.00"
"25/07/2019 6:00:07 PM","1.00","0.00","1.00"
"25/07/2019 1:56:50 PM","1.00","1.00","1.00"
"25/07/2019 1:56:47 PM","1.00","1.00","0.00"
"25/07/2019 1:46:09 PM","1.00","0.00","0.00"
"25/07/2019 1:46:07 PM","1.00","0.00","1.00"
"25/07/2019 1:30:10 PM","1.00","1.00","1.00"
"25/07/2019 1:30:07 PM","1.00","1.00","0.00"
"25/07/2019 12:50:09 PM","1.00","0.00","0.00"
"25/07/2019 12:50:07 PM","1.00","0.00","1.00"
"25/07/2019 12:05:20 PM","1.00","1.00","1.00"
"25/07/2019 12:05:17 PM","1.00","1.00","0.00"
"25/07/2019 11:59:09 AM","1.00","0.00","0.00"
"25/07/2019 11:59:07 AM","1.00","0.00","1.00"
"24/07/2019 6:06:10 PM","1.00","1.00","1.00"
"24/07/2019 6:06:07 PM","1.00","1.00","0.00"
"24/07/2019 6:00:09 PM","1.00","0.00","0.00"
"24/07/2019 6:00:07 PM","1.00","0.00","1.00"
"24/07/2019 3:12:00 PM","1.00","1.00","1.00"
"24/07/2019 3:11:57 PM","1.00","1.00","0.00"
"24/07/2019 1:41:49 PM","1.00","0.00","0.00"
"24/07/2019 1:41:47 PM","1.00","0.00","1.00"
"24/07/2019 1:13:50 PM","1.00","1.00","1.00"
"24/07/2019 1:13:47 PM","1.00","1.00","0.00"
"24/07/2019 1:10:19 PM","1.00","0.00","0.00"
"24/07/2019 1:10:17 PM","1.00","0.00","1.00"
"23/07/2019 7:35:00 PM","1.00","1.00","1.00"
"23/07/2019 7:34:57 PM","1.00","1.00","0.00"
"23/07/2019 7:29:19 PM","1.00","0.00","0.00"
"23/07/2019 7:29:08 PM","1.00","0.00","1.00"
"23/07/2019 7:29:07 PM","1.00","0.00","1.00"
"23/07/2019 7:29:00 PM","1.00","1.00","1.00"
"23/07/2019 7:28:57 PM","1.00","1.00","1.00"
"23/07/2019 6:06:08 PM","1.00","1.00","1.00"
"23/07/2019 6:06:04 PM","1.00","1.00","0.00"
"23/07/2019 6:00:08 PM","1.00","0.00","0.00"
"23/07/2019 6:00:04 PM","1.00","0.00","1.00"
"22/07/2019 6:06:08 PM","1.00","1.00","1.00"
"22/07/2019 6:06:04 PM","1.00","1.00","0.00"
"22/07/2019 6:00:06 PM","1.00","0.00","0.00"
"22/07/2019 6:00:04 PM","1.00","0.00","1.00"
"22/07/2019 12:47:38 PM","1.00","1.00","1.00"
"22/07/2019 12:47:34 PM","1.00","1.00","0.00"
"22/07/2019 12:43:06 PM","1.00","0.00","0.00"
"22/07/2019 12:43:04 PM","1.00","0.00","1.00"
"19/07/2019 6:06:08 PM","1.00","1.00","1.00"
"19/07/2019 6:06:04 PM","1.00","1.00","0.00"
"19/07/2019 6:00:07 PM","1.00","0.00","0.00"
"19/07/2019 6:00:04 PM","1.00","0.00","1.00"
"19/07/2019 4:37:08 PM","1.00","1.00","1.00"
"19/07/2019 4:37:04 PM","1.00","1.00","0.00"
"19/07/2019 4:22:06 PM","1.00","0.00","0.00"
"19/07/2019 4:22:04 PM","1.00","0.00","1.00"
"19/07/2019 3:59:07 PM","1.00","1.00","1.00"
"19/07/2019 3:59:04 PM","1.00","1.00","0.00"
"19/07/2019 3:43:47 PM","1.00","0.00","0.00"
"19/07/2019 3:43:44 PM","1.00","0.00","1.00"
"19/07/2019 3:10:28 PM","1.00","1.00","1.00"
"19/07/2019 3:10:24 PM","1.00","1.00","0.00"
"19/07/2019 3:04:37 PM","1.00","0.00","0.00"
"19/07/2019 3:04:34 PM","1.00","0.00","1.00"
"19/07/2019 2:52:48 PM","1.00","1.00","1.00"
"19/07/2019 2:52:44 PM","1.00","1.00","0.00"
"19/07/2019 2:16:07 PM","1.00","0.00","0.00"
"19/07/2019 2:16:04 PM","1.00","0.00","1.00"
"19/07/2019 2:10:08 PM","1.00","1.00","1.00"
"19/07/2019 2:10:04 PM","1.00","1.00","0.00"
"19/07/2019 1:55:37 PM","1.00","0.00","0.00"
"19/07/2019 1:55:34 PM","1.00","0.00","1.00"
"19/07/2019 1:50:37 PM","1.00","1.00","1.00"
"19/07/2019 1:50:34 PM","1.00","1.00","0.00"
"19/07/2019 1:12:57 PM","1.00","0.00","0.00"
"19/07/2019 1:12:54 PM","1.00","0.00","1.00"
"18/07/2019 6:06:08 PM","1.00","1.00","1.00"
"18/07/2019 6:06:04 PM","1.00","1.00","0.00"
"18/07/2019 6:00:07 PM","1.00","0.00","0.00"
"18/07/2019 6:00:04 PM","1.00","0.00","1.00"
"18/07/2019 1:51:48 PM","1.00","1.00","1.00"
"18/07/2019 1:51:44 PM","1.00","1.00","0.00"
"18/07/2019 1:13:37 PM","1.00","0.00","0.00"
"18/07/2019 1:13:34 PM","1.00","0.00","1.00"
"18/07/2019 12:58:17 PM","1.00","1.00","1.00"
"18/07/2019 12:58:14 PM","1.00","1.00","0.00"
"18/07/2019 12:30:17 PM","1.00","0.00","0.00"
"18/07/2019 12:30:14 PM","1.00","0.00","1.00"
"18/07/2019 12:12:58 PM","1.00","1.00","1.00"
"18/07/2019 12:12:54 PM","1.00","1.00","0.00"
"18/07/2019 12:01:37 PM","1.00","0.00","0.00"
"18/07/2019 12:01:34 PM","1.00","0.00","1.00"
"17/07/2019 6:06:08 PM","1.00","1.00","1.00"
"17/07/2019 6:06:04 PM","1.00","1.00","0.00"
"17/07/2019 6:00:07 PM","1.00","0.00","0.00"
"17/07/2019 6:00:04 PM","1.00","0.00","1.00"
"16/07/2019 6:06:08 PM","1.00","1.00","1.00"
"16/07/2019 6:06:04 PM","1.00","1.00","0.00"
"16/07/2019 6:00:07 PM","1.00","0.00","0.00"
"16/07/2019 6:00:04 PM","1.00","0.00","1.00"
"16/07/2019 1:45:05 AM","1.00","1.00","1.00"
"16/07/2019 1:45:03 AM","1.00","1.00","1.00"
"15/07/2019 6:06:07 PM","1.00","1.00","1.00"
"15/07/2019 6:06:04 PM","1.00","1.00","0.00"
"15/07/2019 6:00:06 PM","1.00","0.00","0.00"
"15/07/2019 6:00:04 PM","1.00","0.00","1.00"
"12/07/2019 6:06:08 PM","1.00","1.00","1.00"
"12/07/2019 6:06:04 PM","1.00","1.00","0.00"
"12/07/2019 6:00:07 PM","1.00","0.00","0.00"
"12/07/2019 6:00:04 PM","1.00","0.00","1.00"
"12/07/2019 1:44:40 AM","1.00","1.00","1.00"
"11/07/2019 6:06:08 PM","1.00","1.00","1.00"
"11/07/2019 6:06:04 PM","1.00","1.00","0.00"
"11/07/2019 6:00:07 PM","1.00","0.00","0.00"
"11/07/2019 6:00:04 PM","1.00","0.00","1.00"
"10/07/2019 6:06:08 PM","1.00","1.00","1.00"
"10/07/2019 6:06:04 PM","1.00","1.00","0.00"
"10/07/2019 6:00:06 PM","1.00","0.00","0.00"
"10/07/2019 6:00:04 PM","1.00","0.00","1.00"
"9/07/2019 6:06:08 PM","1.00","1.00","1.00"
"9/07/2019 6:06:04 PM","1.00","1.00","0.00"
"9/07/2019 6:00:07 PM","1.00","0.00","0.00"
"9/07/2019 6:00:04 PM","1.00","0.00","1.00"
"9/07/2019 2:04:28 PM","1.00","1.00","1.00"
"9/07/2019 2:04:24 PM","1.00","1.00","0.00"
"9/07/2019 1:55:27 PM","1.00","0.00","0.00"
"9/07/2019 1:55:24 PM","1.00","0.00","1.00"
"9/07/2019 1:52:58 PM","1.00","1.00","1.00"
"9/07/2019 1:52:54 PM","1.00","1.00","0.00"
"9/07/2019 1:50:26 PM","1.00","0.00","0.00"
"9/07/2019 1:50:24 PM","1.00","0.00","1.00"
"9/07/2019 11:58:28 AM","1.00","1.00","1.00"
"9/07/2019 11:58:24 AM","1.00","1.00","0.00"
"9/07/2019 11:34:56 AM","1.00","0.00","0.00"
"9/07/2019 11:34:54 AM","1.00","0.00","1.00"
"8/07/2019 6:06:08 PM","1.00","1.00","1.00"
"8/07/2019 6:06:04 PM","1.00","1.00","0.00"
"8/07/2019 6:00:09 PM","1.00","0.00","0.00"
"8/07/2019 6:00:04 PM","1.00","0.00","1.00"
"5/07/2019 6:06:08 PM","1.00","1.00","1.00"
"5/07/2019 6:06:04 PM","1.00","1.00","0.00"
"5/07/2019 6:00:06 PM","1.00","0.00","0.00"
"5/07/2019 6:00:04 PM","1.00","0.00","1.00"
"5/07/2019 5:28:08 PM","1.00","1.00","1.00"
